Time,Temperature Heater,Pressure Heater,Pressure Valve,Flow  Rate Valve,Waterlevel Tank,OEE Waterflow,OEE Heater,OEE Valv,Overall OEE,Predicted OEE,Upper Range,Lower Range,Premium,Stability
10:34:00,57,942.7715053,819.252869,387.3071686,74.95384537,0.8761,0.745402778,0.95,0.8572,0.815527,0.84467427,0.78637973,,
10:35:00,50,914.4403816,872.7646499,384.9374518,70.57558458,0.8669,0.745402778,0.85,0.8208,0.815834,0.846155088,0.785512912,,
10:36:00,62,864.7141225,859.7343365,355.2103616,79.41978048,0.8669,0.756166667,0.88,0.8343,0.815875,0.846005114,0.785744886,,
10:37:00,62,876.8618795,857.3890881,343.5829266,63.38614492,0.8669,0.756166667,0.86,0.8277,0.815884,0.84623099,0.78553701,,
10:38:00,68,922.2190169,870.166117,368.842323,72.02359471,0.8669,0.756166667,0.95,0.8577,0.81596,0.846109786,0.785810214,,
10:39:00,70,956.6991434,874.1337612,338.1127139,65.33084086,0.8669,0.745402778,0.91,0.8408,0.81617,0.84727119,0.78506881,,
10:40:00,51,917.285281,852.9775391,373.5409147,74.48804566,0.8577,0.745402778,0.87,0.8244,0.816244,0.847547058,0.784940942,,
10:41:00,62,817.1655576,900.7573585,357.73762,75.88628899,0.8577,0.745402778,0.92,0.841,0.816154,0.84747506,0.78483294,,
10:42:00,65,854.8527443,790.6167091,399.0976306,79.94747414,0.8577,0.734666667,0.88,0.8241,0.816466,0.847917454,0.785014546,,
10:43:00,49,889.1221409,838.574803,363.5004058,85.87271858,0.8577,0.734666667,0.86,0.8175,0.816342,0.847823806,0.784860194,,
10:44:00,65,855.4243618,856.4791067,396.5557066,67.11453946,0.8577,0.745402778,0.95,0.851,0.816317,0.84720358,0.78543042,,
10:45:00,62,857.8738129,897.911156,401.787518,73.30098857,0.8577,0.745402778,0.91,0.8377,0.816362,0.847911264,0.784812736,,
10:46:00,64,877.8187134,849.6917871,381.9355224,69.82997548,0.8577,0.745402778,0.87,0.8244,0.816439,0.84809439,0.78478361,,
10:47:00,61,868.6103069,877.698713,406.4888098,76.64512107,0.8577,0.745402778,0.93,0.8444,0.816349,0.847977094,0.784720906,,
10:48:00,66,819.1078745,862.6708101,345.4528477,68.66511092,0.8577,0.734666667,0.93,0.8408,0.816526,0.848643802,0.784408198,,
10:49:00,59,919.387487,865.3295237,380.5816542,71.68471617,0.8577,0.734666667,0.86,0.8175,0.816734,0.848767888,0.784700112,,
10:50:00,52,886.0619186,851.5211801,344.102646,83.65104616,0.8577,0.734666667,0.87,0.8208,0.816475,0.848509524,0.784440476,,
10:51:00,62,871.4798536,823.1169607,357.1404231,76.44939818,0.8669,0.745402778,0.88,0.8308,0.816516,0.84855521,0.78447679,,
10:52:00,60,916.3043,817.1494953,401.4069513,86.7344448,0.8669,0.734666667,0.86,0.8205,0.816692,0.848857706,0.784526294,,
10:53:00,66,826.2716005,871.5833513,359.9462711,66.83303357,0.8577,0.734666667,0.92,0.8375,0.816732,0.84865791,0.78480609,,
10:54:00,65,844.3240699,819.9049948,401.1378545,72.16541101,0.8577,0.734666667,0.85,0.8141,0.816742,0.8488756,0.7846084,,
10:55:00,69,892.2303391,808.5858366,351.3429628,67.02344779,0.8577,0.723958333,0.89,0.8239,0.816818,0.848849104,0.784786896,,
10:56:00,66,855.7009391,867.2551987,401.9579346,82.96026902,0.8577,0.723958333,0.9,0.8272,0.816759,0.848714156,0.784803844,,
10:57:00,55,888.4106432,896.4465186,409.0094175,76.73218659,0.8577,0.723958333,0.95,0.8439,0.816733,0.8486972,0.7847688,,
10:58:00,61,955.1959305,824.0052022,390.2859343,74.12416602,0.8577,0.723958333,0.86,0.8139,0.816907,0.84899566,0.78481834,,
10:59:00,65,966.723594,885.198915,403.3652639,79.3472367,0.8577,0.723958333,0.86,0.8139,0.816646,0.848474948,0.784817052,,
11:00:00,59,880.0382443,853.3972205,381.4676726,88.71144735,0.8577,0.723958333,0.89,0.8239,0.816415,0.84819113,0.78463887,,
11:01:00,51,881.6268132,822.3804668,384.4344443,78.55505899,0.8577,0.713277778,0.89,0.8203,0.816584,0.848117984,0.785050016,,
11:02:00,53,885.1471943,809.3319048,352.5398578,77.73499045,0.8577,0.723958333,0.87,0.8172,0.816414,0.847856286,0.784971714,,
11:03:00,61,869.0017079,861.7337617,409.1012765,75.86537898,0.8669,0.734666667,0.88,0.8272,0.816547,0.84796503,0.78512897,,
11:04:00,46,947.9257937,850.086813,346.2157432,78.53220084,0.8669,0.734666667,0.95,0.8505,0.816715,0.848037704,0.785392296,,
11:05:00,60,906.3937181,860.3057654,376.5932073,80.15370887,0.8669,0.745402778,0.95,0.8541,0.817213,0.848993286,0.785432714,,
11:06:00,70,849.813598,812.9819086,328.6790938,74.92762669,0.8669,0.745402778,0.91,0.8408,0.817782,0.850365024,0.785198976,,
11:07:00,50,922.8111889,841.8047295,372.2914395,76.23258669,0.8669,0.734666667,0.86,0.8205,0.818085,0.850717956,0.785452044,,
11:08:00,57,867.3392881,913.3934378,383.8985246,77.63298921,0.8761,0.745402778,0.95,0.8572,0.818318,0.850818206,0.785817794,,
11:09:00,60,843.0582352,912.5644412,365.3907906,80.15441507,0.8761,0.745402778,0.92,0.8472,0.818854,0.85187287,0.78583513,,
11:10:00,57,869.2144842,888.1931217,335.5765879,68.54026777,0.8761,0.745402778,0.93,0.8505,0.81939,0.852864384,0.785915616,,
11:11:00,58,859.8686531,849.9494988,337.9413878,77.19284809,0.8761,0.745402778,0.9,0.8405,0.819757,0.853504444,0.786009556,,
11:12:00,52,828.9617949,879.1703331,350.9388629,77.32838165,0.8669,0.734666667,0.86,0.8205,0.820187,0.853547474,0.786826526,,
11:13:00,43,950.8008884,854.1607093,366.8050548,87.21816738,0.8669,0.745402778,0.9,0.8374,0.820514,0.853205102,0.787822898,,
11:14:00,62,892.1886842,864.4166988,335.1259333,74.71016582,0.8761,0.745402778,0.89,0.8372,0.821012,0.85376173,0.78826227,,
11:15:00,50,883.2547632,858.5446155,357.0687435,68.18950559,0.8761,0.745402778,0.93,0.8505,0.821306,0.853868322,0.788743678,,
11:16:00,58,915.4895747,794.3988801,348.4926064,72.85805512,0.8854,0.756166667,0.88,0.8405,0.821833,0.853876608,0.789789392,,
11:17:00,60,867.7760729,870.6295661,345.1507249,69.15242132,0.8854,0.756166667,0.93,0.8572,0.822425,0.85429,0.79056,,
11:18:00,74,886.7686415,821.1664143,372.7335108,61.93150301,0.8854,0.756166667,0.86,0.8338,0.823019,0.85540592,0.79063208,,
11:19:00,58,879.8423846,867.7526974,340.6988621,66.16868617,0.8761,0.756166667,0.93,0.8541,0.823313,0.855543458,0.791082542,,
11:20:00,49,851.8927029,849.564011,366.8050548,72.18784707,0.8761,0.756166667,0.9,0.8441,0.82381,0.85619266,0.79142734,,
11:21:00,59,922.9306965,886.2539492,347.5092152,72.30142349,0.8761,0.766958333,0.86,0.8344,0.824273,0.855715172,0.792830828,,
11:22:00,61,890.8268068,891.0002355,358.2007234,72.09375202,0.8669,0.756166667,0.88,0.8343,0.824806,0.85618593,0.79342607,,
11:23:00,55,895.7344857,823.3373834,365.0956595,71.9298,0.8669,0.756166667,0.89,0.8377,0.825038,0.855716886,0.794359114,,
11:24:00,67,924.4701982,827.2317094,358.0253614,62.5436728,0.8669,0.745402778,0.89,0.8341,0.825504,0.856202732,0.794805268,,
11:25:00,66,971.0113158,876.8026969,415.8017513,78.62509454,0.8669,0.745402778,0.88,0.8308,0.825699,0.855931102,0.795466898,,
11:26:00,65,866.5129666,862.2276251,354.7119585,74.11315904,0.8669,0.745402778,0.86,0.8241,0.826027,0.855439976,0.796614024,,
11:27:00,65,869.0398612,853.5014569,342.6911102,73.33580341,0.8669,0.745402778,0.85,0.8208,0.826357,0.85553365,0.79718035,,
11:28:00,62,837.6310984,823.7697343,386.2070211,69.52125248,0.8577,0.745402778,0.88,0.8277,0.826487,0.855346438,0.797627562,,
11:29:00,58,959.1686034,898.2843341,419.6500508,66.95992227,0.8577,0.745402778,0.93,0.8444,0.826719,0.855322212,0.798115788,,
11:30:00,64,799.2994437,829.2903794,362.7963432,77.53152371,0.8577,0.734666667,0.88,0.8241,0.827086,0.855896786,0.798275214,,
11:31:00,62,863.6087682,844.3352712,362.9662482,64.02162743,0.8577,0.734666667,0.9,0.8308,0.827084,0.855876566,0.798291434,,
11:32:00,55,857.5378456,825.7048756,376.3230874,74.80471543,0.8486,0.734666667,0.94,0.8411,0.82718,0.855976762,0.798383238,,
11:33:00,54,871.7832611,820.437263,385.1572368,89.91253915,0.8486,0.734666667,0.85,0.8111,0.827346,0.856005762,0.798686238,,
11:34:00,49,887.125891,885.609886,362.051865,65.12601043,0.8577,0.745402778,0.94,0.8477,0.827379,0.856159108,0.798598892,,
11:35:00,52,890.7601409,838.3165514,391.9939085,82.11721245,0.8577,0.756166667,0.92,0.8446,0.82768,0.856677848,0.798682152,,
11:36:00,65,835.7448973,895.5943423,345.0373223,74.65931943,0.8669,0.766958333,0.87,0.8346,0.827753,0.856647312,0.798858688,,
11:37:00,62,916.6241693,865.2988934,396.5918021,61.15497534,0.8669,0.766958333,0.87,0.8346,0.828029,0.856940566,0.799117434,,
11:38:00,74,939.3672667,878.7767829,347.5126827,83.49605558,0.8669,0.766958333,0.88,0.8379,0.828138,0.857065132,0.799210868,,
11:39:00,52,895.7212526,812.8471498,353.7999059,77.92464977,0.8669,0.766958333,0.92,0.8513,0.82828,0.857182648,0.799377352,,
11:40:00,51,837.3079549,821.3417015,380.3466067,71.68957839,0.8761,0.777777778,0.85,0.8346,0.828623,0.85783577,0.79941023,,
11:41:00,57,906.656835,866.7218147,323.7138211,80.41808738,0.8761,0.788625,0.89,0.8516,0.828768,0.857754978,0.799781022,,
11:42:00,55,825.8997991,866.7399913,373.8473292,72.15890099,0.8761,0.777777778,0.92,0.858,0.829185,0.85806104,0.80030896,,
11:43:00,54,954.2329576,830.1531377,383.7418073,76.08758031,0.8761,0.777777778,0.94,0.8646,0.82973,0.85856286,0.80089714,,
11:44:00,60,802.853749,803.2825908,376.4360921,74.62212623,0.8854,0.777777778,0.85,0.8377,0.830372,0.859989904,0.800754096,,
11:45:00,67,808.271609,862.6234429,368.6192978,75.56398585,0.8854,0.766958333,0.93,0.8608,0.830514,0.859668488,0.801359512,,
11:46:00,67,829.4279109,830.6933244,406.6245519,86.89331542,0.8854,0.766958333,0.92,0.8574,0.831085,0.860454066,0.801715934,,
11:47:00,62,840.4731784,888.8463993,363.8183311,74.11425487,0.8761,0.766958333,0.89,0.8444,0.831588,0.861373806,0.801802194,,
11:48:00,57,823.272087,799.2487549,401.2438107,78.48167102,0.8761,0.756166667,0.92,0.8508,0.831795,0.861384142,0.802205858,,
11:49:00,72,946.850771,884.1024166,379.0287773,70.00797844,0.8761,0.756166667,0.95,0.8608,0.832196,0.861795494,0.802596506,,
11:50:00,68,853.8378392,828.7203903,401.2803042,84.23498419,0.8761,0.745402778,0.9,0.8405,0.832664,0.862475908,0.802852092,,
11:51:00,62,896.6278369,833.3811566,365.9484814,65.46441817,0.8761,0.745402778,0.92,0.8472,0.832962,0.862565962,0.803358038,,
11:52:00,50,901.0817689,899.2606151,362.047488,65.31165171,0.8669,0.734666667,0.86,0.8205,0.833294,0.862971626,0.803616374,,
11:53:00,67,902.4872565,889.6596308,401.443729,78.84872451,0.8761,0.745402778,0.88,0.8338,0.833259,0.862590304,0.803927696,,
11:54:00,70,830.2474566,858.3083198,359.142903,77.57811666,0.8669,0.745402778,0.93,0.8474,0.833522,0.862600536,0.804443464,,
11:55:00,60,896.9251962,839.1484635,387.5018573,67.10348378,0.8669,0.745402778,0.94,0.8508,0.833851,0.862877518,0.804824482,,
11:56:00,62,844.9707206,813.7071006,368.3106096,70.14446984,0.8669,0.734666667,0.89,0.8305,0.834181,0.86313753,0.80522447,,
11:57:00,62,856.1958861,854.0710501,426.0224254,67.01425908,0.8669,0.723958333,0.89,0.8269,0.834338,0.862181888,0.806494112,,
11:58:00,56,906.4736627,854.0322854,385.599166,70.92896052,0.8669,0.713277778,0.95,0.8434,0.834659,0.862148278,0.807169722,,
11:59:00,62,879.1447112,819.6621843,356.409502,74.70524677,0.8669,0.702625,0.94,0.8365,0.834979,0.862303896,0.807654104,,
12:00:00,60,857.5378456,834.2626314,366.5503395,69.41284674,0.8669,0.702625,0.95,0.8398,0.835165,0.861784452,0.808545548,,
12:01:00,49,914.3252395,834.1303921,405.2271133,77.1168139,0.8669,0.702625,0.94,0.8365,0.835517,0.861568214,0.809465786,,
12:02:00,56,807.1916749,789.235432,389.6725938,72.02180892,0.8669,0.713277778,0.88,0.8201,0.835801,0.861752366,0.809849634,,
12:03:00,60,790.3216396,841.0079829,413.9658226,79.83352433,0.8669,0.713277778,0.86,0.8134,0.835757,0.861899182,0.809614818,,
12:04:00,53,883.6110578,850.5544733,410.1080871,70.45182102,0.8577,0.713277778,0.88,0.817,0.835546,0.862020846,0.809071154,,
12:05:00,62,902.2189556,896.0055292,349.4043748,75.65114878,0.8669,0.713277778,0.86,0.8134,0.835439,0.862152676,0.808725324,,
12:06:00,66,827.5778168,881.2283553,353.4941451,77.30477672,0.8669,0.713277778,0.94,0.8401,0.835165,0.861904776,0.808425224,,
12:07:00,69,857.2074261,879.1606149,380.0222297,66.03450818,0.8669,0.702625,0.91,0.8265,0.835424,0.862132526,0.808715474,,
12:08:00,58,967.5770638,904.5431288,353.2829718,74.29343483,0.8669,0.702625,0.86,0.8098,0.835414,0.86183788,0.80899012,,
12:09:00,55,899.1887011,842.207854,385.1157127,73.41875349,0.8669,0.702625,0.88,0.8165,0.83537,0.862132692,0.808607308,,
12:10:00,56,921.2279405,839.6271018,330.7860519,81.74620587,0.8577,0.702625,0.9,0.8201,0.835327,0.86231232,0.80834168,,
12:11:00,46,821.7772415,881.9103555,319.7704795,70.86905528,0.8577,0.702625,0.93,0.8301,0.835253,0.862352524,0.808153476,,
12:12:00,48,853.8037332,887.5167365,406.4845465,80.69836757,0.8669,0.702625,0.9,0.8232,0.835113,0.862134964,0.808091036,,
12:13:00,61,891.810971,858.152505,398.7379822,70.56698031,0.8761,0.702625,0.88,0.8196,0.835107,0.862185106,0.808028894,,
12:14:00,60,925.3203938,846.2218935,394.3118694,75.54207742,0.8761,0.702625,0.88,0.8196,0.835034,0.861920676,0.808147324,,
12:15:00,68,870.2297077,840.393794,388.724275,62.85673852,0.8761,0.692,0.88,0.816,0.834658,0.861570998,0.807745002,,
12:16:00,62,880.6594291,879.2060384,428.8270797,82.8353934,0.8761,0.692,0.85,0.806,0.83461,0.861784254,0.807435746,,
12:17:00,74,916.4801963,802.2531837,358.1623541,57.48442425,0.8761,0.692,0.85,0.806,0.834327,0.862064992,0.806589008,,
12:18:00,53,865.2100245,868.8746071,399.9831373,69.31064257,0.8761,0.681402778,0.85,0.8025,0.83411,0.862019378,0.806200622,,
12:19:00,57,914.3738975,923.6924031,368.2769015,83.10111937,0.8854,0.692,0.86,0.8125,0.833558,0.86212652,0.80498948,,
12:20:00,49,862.8436103,860.5392896,394.6591259,59.97433899,0.8854,0.692,0.85,0.8091,0.833275,0.862094442,0.804455558,,
12:21:00,52,875.4446139,855.5631504,406.0580504,82.69137732,0.8947,0.702625,0.89,0.8291,0.833122,0.862303814,0.803940186,,
12:22:00,67,875.6539796,835.3021165,416.8514219,63.39023601,0.8947,0.713277778,0.95,0.8526,0.833003,0.862140004,0.803865996,,
12:23:00,62,869.350863,885.3519583,371.3350774,67.68803872,0.8947,0.713277778,0.94,0.8493,0.833288,0.862511504,0.804064496,,
12:24:00,61,836.2213816,848.7312711,430.0339792,81.49929566,0.8854,0.713277778,0.87,0.8229,0.833606,0.8627902,0.8044218,,
12:25:00,61,887.1134309,889.1005836,393.4269879,73.19008272,0.8761,0.713277778,0.85,0.8131,0.833325,0.862571742,0.804078258,,
12:26:00,77,914.1134637,833.1358986,363.5598641,88.31844305,0.8761,0.702625,0.92,0.8329,0.833079,0.862550822,0.803607178,,
12:27:00,48,877.1043053,856.1373508,430.7461135,78.30555126,0.8761,0.702625,0.91,0.8296,0.833164,0.862548328,0.803779672,,
12:28:00,70,955.8693204,843.493173,368.8561359,79.51210597,0.8761,0.713277778,0.91,0.8331,0.833016,0.862366334,0.803665666,,
12:29:00,59,896.0556738,861.1749305,360.7141404,68.96244543,0.8761,0.702625,0.88,0.8196,0.832939,0.862123158,0.803754842,,
12:30:00,55,875.684766,802.3886623,389.159923,81.44986167,0.8669,0.702625,0.86,0.8098,0.83296,0.862165562,0.803754438,,
12:31:00,51,907.9313099,863.7353465,363.8098898,78.72612171,0.8669,0.692,0.89,0.8163,0.83285,0.862421556,0.803278444,,
12:32:00,62,873.1320417,849.4754676,407.304456,65.14445279,0.8669,0.702625,0.88,0.8165,0.832705,0.86235936,0.80305064,,
12:33:00,62,833.1402864,870.2476777,336.0406576,77.1071138,0.8669,0.702625,0.89,0.8198,0.832665,0.862482638,0.802847362,,
12:34:00,50,829.0790287,860.6770358,339.8148332,66.54373513,0.8669,0.702625,0.87,0.8132,0.832488,0.862184166,0.802791834,,
12:35:00,62,953.7923983,797.9590447,382.9531617,72.09078922,0.8761,0.713277778,0.94,0.8431,0.832479,0.862379294,0.802578706,,
12:36:00,67,889.3672497,859.9867212,369.7492313,84.15735091,0.8669,0.713277778,0.94,0.8401,0.832671,0.862625046,0.802716954,,
12:37:00,57,890.6142579,887.6319149,376.7292905,80.48607738,0.8577,0.713277778,0.91,0.827,0.8328,0.862706376,0.802893624,,
12:38:00,64,905.4537554,775.7687724,411.5109827,70.33140988,0.8486,0.713277778,0.88,0.8139,0.832631,0.862318816,0.802943184,,
12:39:00,66,919.1644789,821.0848536,371.8948146,77.88904755,0.8395,0.713277778,0.87,0.8076,0.832631,0.862318816,0.802943184,,
12:40:00,51,883.1350282,850.358742,371.6904056,85.46097968,0.8395,0.702625,0.91,0.8174,0.832568,0.862630308,0.802505692,,
12:41:00,75,882.2885615,840.4449764,335.0918272,70.68886878,0.8486,0.713277778,0.94,0.8339,0.832503,0.862619012,0.802386988,,
12:42:00,55,897.9684321,819.8197628,336.0599843,75.54426907,0.8486,0.713277778,0.91,0.8239,0.832639,0.86259415,0.80268385,,
12:43:00,62,856.7850568,851.6040006,353.4442934,65.18817225,0.8486,0.713277778,0.89,0.8173,0.832706,0.862693306,0.802718694,,
12:44:00,64,877.5796527,844.448002,415.9986569,72.17485948,0.8486,0.713277778,0.89,0.8173,0.832607,0.862535826,0.802678174,,
12:45:00,56,907.4762897,795.6655546,406.7227205,76.3864571,0.8395,0.713277778,0.91,0.8209,0.832275,0.862031456,0.802518544,,
12:46:00,49,824.7471055,828.7920888,399.7323442,88.78463239,0.8395,0.713277778,0.93,0.8276,0.831943,0.861729274,0.802156726,,
12:47:00,69,920.2615115,868.661635,403.9481363,77.10255191,0.8395,0.723958333,0.88,0.8145,0.831811,0.861521676,0.802100324,,
12:48:00,67,828.9341462,852.6060528,326.4475348,73.24192753,0.8395,0.723958333,0.93,0.8311,0.831751,0.86122027,0.80228173,,
12:49:00,72,926.4247933,859.6829022,392.100092,80.32818894,0.8395,0.723958333,0.85,0.8045,0.83149,0.860787976,0.802192024,,
12:50:00,68,937.568559,810.0002275,384.8092698,72.23030023,0.8395,0.723958333,0.91,0.8245,0.831063,0.860588404,0.801537596,,
12:51:00,52,821.3323167,884.9289656,368.1439447,73.8062056,0.8395,0.713277778,0.9,0.8176,0.830803,0.860290848,0.801315152,,
12:52:00,70,775.0035661,824.3940013,363.4387023,77.24156777,0.8395,0.713277778,0.95,0.8343,0.830574,0.860108066,0.801039934,,
12:53:00,46,923.9069481,843.0782428,354.042741,76.07597266,0.8304,0.713277778,0.95,0.8312,0.830712,0.860224048,0.801199952,,
12:54:00,61,878.4313945,878.0256037,389.479923,69.65086858,0.8395,0.723958333,0.88,0.8145,0.83065,0.860132578,0.801167422,,
12:55:00,57,498.5302734,843.5836961,389.229613,71.54106537,0.8304,0.713277778,0.95,0.8312,0.830423,0.85980189,0.80104411,,
12:56:00,55,931.031293,841.5401071,376.8769128,79.40061567,0.8304,0.713277778,0.94,0.8279,0.83023,0.859536194,0.800923806,,
12:57:00,58,893.4384663,893.6954103,396.8904574,66.44153908,0.8304,0.702625,0.93,0.821,0.830104,0.858897874,0.801310126,,
12:58:00,57,863.960879,800.9685126,406.0704991,75.75159151,0.8215,0.692,0.86,0.7912,0.829742,0.858578334,0.800905666,,
12:59:00,71,867.6413312,886.6706071,343.2772795,76.20765053,0.8215,0.692,0.92,0.8112,0.829316,0.858739774,0.799892226,,
13:00:00,66,884.660069,796.5003102,409.4191449,86.6924949,0.8215,0.681402778,0.86,0.7876,0.828887,0.85836717,0.79940683,,
13:01:00,48,866.1236574,815.0903933,352.7395487,81.32274568,0.8215,0.670833333,0.91,0.8008,0.828322,0.85890387,0.79774013,,
13:02:00,59,811.9705239,836.0722281,383.684907,75.88628899,0.8304,0.670833333,0.94,0.8138,0.827986,0.85903092,0.79694108,,
13:03:00,49,915.1911694,822.3392905,397.3430163,81.0328628,0.8304,0.660291667,0.88,0.7902,0.827781,0.858889668,0.796672332,,
13:04:00,57,953.8426024,829.9118749,359.2946181,81.89445915,0.8395,0.670833333,0.91,0.8068,0.827306,0.85927564,0.79533636,,
13:05:00,64,783.1839252,890.4599768,392.9164203,72.16363334,0.8395,0.660291667,0.9,0.7999,0.827033,0.859253896,0.794812104,,
13:06:00,59,849.5853148,818.1547869,395.4425987,76.38589701,0.8304,0.660291667,0.89,0.7936,0.826724,0.859393108,0.794054892,,
13:07:00,62,875.4908162,913.0127731,368.7772373,71.02052299,0.8304,0.660291667,0.89,0.7936,0.826419,0.859734766,0.793103234,,
13:08:00,61,949.685484,842.4859378,350.3019324,71.11650123,0.8304,0.649777778,0.9,0.7934,0.826147,0.86010395,0.79219005,,
13:09:00,51,920.4039383,880.0019932,380.2097278,71.04028035,0.8215,0.649777778,0.89,0.7871,0.825804,0.860181532,0.791426468,,
13:10:00,55,881.8565061,837.1445391,365.2568106,74.68610632,0.8304,0.660291667,0.91,0.8002,0.825231,0.860460282,0.790001718,,
13:11:00,56,875.1950485,825.1466202,338.7864221,69.50805385,0.8215,0.660291667,0.86,0.7806,0.824992,0.860556174,0.789427826,,
13:12:00,71,874.8589448,839.5780429,303.4536898,88.04232701,0.8215,0.649777778,0.95,0.8071,0.82449,0.860988884,0.787991116,,
13:13:00,60,885.1965799,811.0780095,404.8141458,77.07405228,0.8215,0.649777778,0.95,0.8071,0.82415,0.860716136,0.787583864,,
13:14:00,70,781.8735252,902.9277516,396.0552571,69.55711445,0.8215,0.649777778,0.94,0.8037,0.82411,0.860526746,0.787693254,,
13:15:00,55,903.5088919,828.2699707,352.8473807,77.25018016,0.8215,0.639291667,0.88,0.7802,0.82367,0.860064738,0.787275262,,
13:16:00,65,903.0774731,857.4182427,384.7948032,76.48621798,0.8215,0.639291667,0.91,0.7902,0.823026,0.860361802,0.785690198,,
13:17:00,66,896.7279723,895.9774545,392.2235559,68.97259198,0.8215,0.628833333,0.9,0.7834,0.822582,0.860408748,0.784755252,,
13:18:00,55,877.1012585,918.6354951,363.6468913,73.94059463,0.8215,0.628833333,0.94,0.7968,0.82207,0.860562402,0.783577598,,
13:19:00,55,858.7210982,883.8447049,367.963069,69.57753743,0.8215,0.628833333,0.9,0.7834,0.821659,0.86001299,0.78330501,,
13:20:00,62,802.7751687,869.0855276,349.4334218,74.95602891,0.8125,0.628833333,0.9,0.7804,0.82098,0.859981218,0.781978782,,
13:21:00,48,915.0157734,875.8966748,384.0923606,83.11256468,0.8125,0.628833333,0.86,0.8035,0.820438,0.859768486,0.781107514,,
13:22:00,75,854.7445145,886.9716547,367.1955691,74.5592095,0.8215,0.639291667,0.87,0.8137,0.819957,0.858672296,0.781241704,,
13:23:00,53,921.5257091,850.4346158,370.7638011,62.71997925,0.8215,0.628833333,0.88,0.8035,0.819514,0.857160952,0.781867048,,
13:24:00,44,897.5362402,897.5916799,367.4581857,61.98364816,0.8304,0.639291667,0.95,0.8167,0.818903,0.856486982,0.781319018,,
13:25:00,68,899.7363988,844.6116994,435.4386514,54.8744393,0.8395,0.649777778,0.85,0.8135,0.818693,0.855303898,0.782082102,,
13:26:00,68,818.5861884,898.6447705,405.458807,78.77125357,0.8395,0.639291667,0.91,0.8035,0.81822,0.85397776,0.78246224,,
13:27:00,43,885.7772922,850.1603472,355.4345521,50.10124231,0.8395,0.628833333,0.94,0.8103,0.817681,0.853144908,0.782217092,,
13:28:00,72,978.7594831,812.0463719,338.3943162,80.9304557,0.8486,0.639291667,0.95,0.8035,0.81734,0.85218278,0.78249722,,
13:29:00,52,834.4930688,899.9067659,397.0198331,68.61312812,0.8486,0.639291667,0.94,0.797,0.816867,0.850668474,0.783065526,,
13:30:00,71,857.2901901,836.7084449,389.0254315,76.94391669,0.8577,0.639291667,0.9,0.8003,0.816229,0.849897806,0.782560194,,
13:31:00,46,956.2611307,855.8392907,336.6474042,71.43937258,0.8486,0.639291667,0.86,0.8302,0.815827,0.849042324,0.782611676,,
13:32:00,57,870.994047,872.1331483,343.7883019,77.04899436,0.8486,0.649777778,0.89,0.8069,0.815657,0.84898765,0.78232635,,
13:33:00,59,841.4972694,859.4748612,369.8508389,62.79361886,0.8486,0.649777778,0.89,0.8102,0.815521,0.848692212,0.782349788,,
13:34:00,57,875.7555701,907.785545,374.1420907,75.25868021,0.8486,0.649777778,0.91,0.8368,0.815285,0.847831766,0.782738234,,
13:35:00,51,814.9822247,867.7343409,393.1520932,86.19724584,0.8395,0.649777778,0.94,0.8101,0.815179,0.847219374,0.783138626,,
13:36:00,53,942.0175342,824.2855896,373.6060573,70.32938057,0.8486,0.660291667,0.91,0.8334,0.814772,0.846668406,0.782875594,,
13:37:00,50,888.1011422,845.040163,352.6056256,78.3098047,0.8486,0.670833333,0.89,0.8301,0.814801,0.846824808,0.782777192,,
13:38:00,47,859.8095814,829.5287987,378.0647129,72.14885184,0.8486,0.681402778,0.87,0.8101,0.814833,0.846483136,0.783182864,,
13:39:00,64,779.5423084,877.0026755,372.5414084,86.8024348,0.8577,0.681402778,0.89,0.8267,0.8145,0.845849132,0.783150868,,
13:40:00,85,858.3784006,820.8561525,399.3637714,77.04103135,0.8486,0.670833333,0.85,0.8369,0.814402,0.845428028,0.783375972,,
13:41:00,61,901.3000931,901.0274518,376.5759554,81.13970192,0.8395,0.660291667,0.89,0.8134,0.814373,0.845410772,0.783335228,,
13:42:00,64,923.8454663,832.7995776,340.600523,72.14234182,0.8304,0.649777778,0.87,0.8103,0.814142,0.845156788,0.783127212,,
13:43:00,56,829.6720193,838.9036374,397.3801067,85.2852252,0.8215,0.649777778,0.93,0.8334,0.814044,0.845067736,0.783020264,,
13:44:00,51,821.7861545,854.8365186,317.2439032,73.84662134,0.8215,0.649777778,0.89,0.8201,0.814244,0.845503212,0.782984788,,
13:45:00,59,796.3203029,801.2265122,412.116024,65.78766291,0.8215,0.660291667,0.89,0.817,0.814275,0.845555854,0.782994146,,
13:46:00,52,865.4391717,871.814392,348.2158358,68.13768512,0.8215,0.649777778,0.94,0.8337,0.814311,0.845159726,0.783462274,,
13:47:00,64,833.195038,840.842234,381.1931758,72.43121004,0.8304,0.649777778,0.93,0.8173,0.814247,0.845246366,0.783247634,,
13:48:00,60,816.1250957,870.1199737,371.4471442,72.49520637,0.8215,0.649777778,0.89,0.8176,0.814155,0.845148392,0.783161608,,
13:49:00,64,867.0494321,842.5016309,364.2122275,80.6332673,0.8215,0.649777778,0.86,0.8375,0.814233,0.845230472,0.783235528,,
13:50:00,58,844.3696356,845.9396344,387.179953,69.76587363,0.8215,0.649777778,0.92,0.8073,0.814443,0.845767654,0.783118346,,
